종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가(원),상장주식수(주),상장시가총액(원)
000650,천일고속,100000,-13000,-11.50,100500,99900,24931,2562651700,114500,115500,99000,5000,1429220,1.42922E+11
012600,청호컴넷,7150,50.00,0.70,7150,7010,18791,131713340,7050,7220,6900,5000,6106308,43660102200
033250,체시스,1300,-45.00,-3.35,1310,1300,306392,417485480,1345,1425,1290,500,16590525,21567682500
006380,카프로,2810,-95.00,-3.27,2815,2810,433393,1246652650,2900,3000,2795,500,40000000,1.124E+11
021960,케이비캐피탈,23600,-150.00,-0.63,23600,23250,3647,85355400,23800,23800,23250,5000,21492128,5.07214E+11
029460,케이씨텍,13300,250.00,1.92,13300,13250,235335,3155770300,13200,13650,13050,500,33393384,4.44132E+11
145270,케이탑리츠,5870,0.00,0.00,5870,5800,17700,102435680,5900,5900,5730,5000,5421000,31821270000
058860,케이티스,5630,-270.00,-4.58,5640,5630,499385,2849829220,5710,5930,5580,500,34802000,1.95935E+11
090970,코리아01호,5160,-40.00,-0.77,5280,5070,134,691440,5160,5160,5160,5000,2191080,11305972800
090980,코리아02호,5030,-260.00,-4.91,5270,5030,5,24770,5140,5140,4800,5000,2191080,11021132400
090990,코리아03호,5160,0.00,0.00,5160,5120,373,1924680,5160,5160,5160,5000,2191080,11305972800
091000,코리아04호,5160,0.00,0.00,5160,5130,0,0,0,0,0,5000,2191080,11305972800
007810,코리아써키트,9970,-430.00,-4.13,9970,9960,174179,1756046630,10200,10300,9970,500,23620751,2.35499E+11
003690,코리안리,11150,-250.00,-2.19,11200,11150,160434,1804458850,11300,11400,11150,500,120369116,1.34212E+12
192820,코스맥스,229000,1500,0.66,229500,229000,168941,39152466500,221000,243000,221000,500,8999509,2.06089E+12
044820,코스맥스비티아이,71400,1200,1.71,71800,71400,108839,7997995100,70200,78000,67100,500,9603921,6.8572E+11
005070,코스모신소재,3245,-45.00,-1.37,3245,3225,37088,120228755,3250,3295,3220,5000,14987968,48635956160
005420,코스모화학,5670,-350.00,-5.81,5670,5650,80525,470352320,5990,5990,5670,5000,13328444,75572277480
071950,코아스,2280,150.00,7.04,2280,2275,3645291,8230506830,2120,2385,2050,500,29558465,67393300200
002020,코오롱,80200,-4700,-5.54,80400,80200,260855,21592903900,85600,89400,79600,5000,12061185,9.67307E+11
003070,코오롱글로벌,21000,-1400,-6.25,21050,21000,117513,2514586850,22400,22450,20400,5000,16438510,3.45209E+11
144620,코오롱머티리얼,10300,50.00,0.49,10300,10200,2338,24029550,10250,10450,10100,5000,9000000,92700000000
120110,코오롱인더,64500,-2800,-4.16,64900,64500,120971,7966501200,66700,67800,64500,5000,25107330,1.61942E+12
138490,코오롱플라스틱,6670,80.00,1.21,6680,6670,57620,384813630,6530,6770,6530,1000,29000000,1.9343E+11
021240,코웨이,87700,-1300,-1.46,87800,87700,116712,10290171300,89600,90400,87400,500,77124796,6.76384E+12
121550,코크렙15호,3995,-5.00,-0.13,3995,3855,0,0,0,0,0,5000,12400000,49538000000
031820,콤텍시스템,1410,5.00,0.36,1410,1405,55432,77890920,1425,1425,1385,500,31851466,44910567060
192400,쿠쿠전자,265000,-6500,-2.39,265000,264000,33903,9039951000,273000,276000,261000,500,9803360,2.59789E+12
005740,크라운제과,564000,-10000,-1.74,564000,563000,10922,6231886000,576000,584000,555000,5000,1473524,8.31068E+11
012170,키스톤글로벌,835,23.00,2.83,835,834,2970783,2397131130,807,835,770,500,79695799,66545992165
039490,키움증권,68800,-1200,-1.71,69000,68800,29773,2067767400,70000,71100,68600,5000,22099740,1.52046E+12
015890,태경산업,6220,40.00,0.65,6220,6190,6539,40489590,6180,6250,6180,500,29228750,1.81803E+11
006890,태경화학,6530,-30.00,-0.46,6530,6510,25167,164219000,6510,6570,6460,500,11600000,75748000000
003240,태광산업,1360000,-8000,-0.58,1365000,1360000,1454,1962274000,1393000,1398000,1329000,5000,1113400,1.51422E+12
011280,태림포장,3420,-30.00,-0.87,3420,3410,239945,814743425,3410,3445,3260,500,70805940,2.42156E+11
004100,태양금속,1985,455.00,29.74,0,1985,6723048,12665062135,1550,1985,1550,500,36700000,72849500000
009410,태영건설,5970,-150.00,-2.45,5990,5970,79953,481659360,6130,6150,5950,500,76400000,4.56108E+11
001420,태원물산,3165,-175.00,-5.24,3180,3165,191875,599018185,3210,3300,3000,500,7600000,24054000000
007980,태평양물산,4510,75.00,1.69,4510,4500,182326,815733900,4435,4560,4395,500,39631337,1.78737E+11
078000,텔코웨어,14100,0.00,0.00,14200,14100,9922,141755900,14000,14400,14000,500,9702706,1.36808E+11
140890,트러스제7호,4640,0.00,0.00,4650,4620,0,0,0,0,0,5000,9686000,44943040000
019180,티에이치엔,1380,30.00,2.22,1380,1355,10033,13719520,1360,1400,1335,500,18000000,24840000000
004870,티웨이홀딩스,9350,-280.00,-2.91,9350,9300,218593,2011580930,9220,9540,9040,500,15784325,1.47583E+11
008900,티이씨앤코,1555,-45.00,-2.81,1555,1550,92740,146883795,1640,1645,1555,500,16242217,25256647435
134790,팀스,14750,100.00,0.68,14800,14750,7253,106256050,14450,15250,14000,500,2000000,29500000000
005690,파미셀,4100,-170.00,-3.98,4105,4100,1415663,5934429620,4245,4360,4050,500,55900812,2.29193E+11
036580,팜스코,17750,-550.00,-3.01,17750,17650,163046,2904341750,18150,18200,17550,500,36727943,6.51921E+11
028670,팬오션,3055,20.00,0.66,3060,3055,4857256,15085568670,3100,3240,3020,1000,228560885,6.98254E+11
010820,퍼스텍,4025,-75.00,-1.83,4030,4025,860930,3474839870,4015,4140,3965,500,46764840,1.88228E+11
016800,퍼시스,30750,150.00,0.49,30750,30550,4932,150974150,30800,31000,30300,1000,11500000,3.53625E+11
001020,페이퍼코리아,870,0.00,0.00,872,870,3337190,2965388759,856,914,847,500,136993945,1.19185E+11
090080,평화산업,1520,-10.00,-0.65,1520,1515,23657,36120960,1545,1550,1500,500,37403844,56853842880
010770,평화홀딩스,3690,-20.00,-0.54,3690,3685,19824,72698225,3670,3725,3605,500,14625466,53967969540
058430,포스코강판,18200,200.00,1.11,18200,18150,1470,26745650,18250,18450,17700,5000,6000000,1.092E+11
051310,포스코플랜텍,1605,-135.00,-7.76,1610,1605,610102,996106640,1680,1715,1570,500,180834946,2.9024E+11
017810,풀무원,206500,-4000,-1.90,207000,206500,10658,2176828500,207500,212000,200000,5000,3809095,7.86578E+11
103140,풍산,28600,350.00,1.24,28600,28550,302299,8715255700,29500,29550,28250,5000,28024278,8.01494E+11
005810,풍산홀딩스,44750,450.00,1.02,44850,44750,7482,333101300,44900,44950,44200,5000,7835167,3.50624E+11
033180,필룩스,2400,20.00,0.84,2400,2390,119736,289068405,2365,2470,2345,500,25309239,60742173600
086790,하나금융지주,28000,-150.00,-0.53,28050,28000,770745,21576413300,28000,28150,27750,5000,296003062,8.28809E+12
039130,하나투어,116000,-5500,-4.53,116500,116000,69173,8188430500,118000,120500,115500,500,11616185,1.34748E+12
172580,하이골드12호,3410,-5.00,-0.15,3440,3410,327,1117620,3440,3445,3405,5000,13044500,44481745000
139200,하이골드2호,2675,110.00,4.29,2675,2555,3854,9990975,2550,2705,2550,5000,13339907,35684251225
153360,하이골드3호,2900,0.00,0.00,2875,2765,9,26100,2900,2900,2900,5000,16149790,46834391000
159650,하이골드8호,3235,-260.00,-7.44,3280,3235,27048,87788735,3450,3450,3215,5000,14905929,48220680315
071090,하이스틸,21800,-850.00,-3.75,21950,21800,7240,160760550,22650,23000,21650,5000,1999944,43598779200
019490,하이트론,5290,-170.00,-3.11,5380,5290,2109,11195310,5370,5460,5280,2500,5530735,29257588150
000080,하이트진로,20900,-450.00,-2.11,20900,20850,228015,4796708700,21450,21450,20850,5000,70133611,1.46579E+12
000140,하이트진로홀딩스,13950,-300.00,-2.11,14000,13950,19004,268290350,14500,14550,13900,5000,23206765,3.23734E+11
036460,한국가스공사,45950,-1050,-2.23,45950,45900,222047,10258400600,47100,47150,45950,5000,92313000,4.24178E+12
005430,한국공항,34800,-2500,-6.70,35150,34800,20879,742486500,37300,37300,34800,5000,3166355,1.10189E+11
071050,한국금융지주,61900,-1400,-2.21,62000,61900,79235,4950183800,62900,64600,61300,5000,55725992,3.44944E+12
010040,한국내화,4480,-70.00,-1.54,4490,4480,129656,579436040,4550,4550,4385,500,22863632,1.02429E+11
025540,한국단자,87600,1100,1.27,87900,87600,19927,1730352300,88700,88700,84600,500,10415000,9.12354E+11
004090,한국석유,99800,-2700,-2.63,100000,99800,6021,610206300,103000,104500,98400,5000,655200,65388960000
002960,한국쉘석유,472000,2500,0.53,472000,471500,1101,517405500,470500,474000,466000,5000,1300000,6.136E+11
002000,한국유리,31300,-200.00,-0.63,31350,31100,1059,33118850,32800,32800,30600,5000,10079660,3.15493E+11
015760,한국전력,43800,300.00,0.69,43850,43800,1266926,55650120450,43000,44650,42600,5000,641964077,2.8118E+13
006200,한국전자홀딩스,1195,-10.00,-0.83,1205,1195,113507,136952890,1205,1225,1185,500,37513496,44828627720
002300,한국제지,33750,-750.00,-2.17,33800,33750,3357,113967100,33650,34450,33650,5000,5004949,1.68917E+11
023350,한국종합기술,5790,250.00,4.51,5800,5790,98897,564377690,5560,5830,5470,500,10950000,63400500000
025890,한국주강,3050,-165.00,-5.13,3050,3045,9937,30711645,3120,3185,3050,500,11309259,34493239950
000970,한국주철관,16100,-2300,-12.50,16150,16100,707077,11878150700,17650,17950,15900,500,22800500,3.67088E+11
104700,한국철강,48000,-2000,-4.00,48050,48000,23873,1167310050,51600,51900,47800,5000,9210000,4.4208E+11
017960,한국카본,7500,-500.00,-6.25,7500,7490,1246291,9481532550,7820,7900,7420,500,40996887,3.07477E+11
161890,한국콜마,110000,0.00,0.00,110000,109500,1770994,2.06403E+11,111000,131500,106000,500,21100151,2.32102E+12
024720,한국콜마홀딩스,73600,8300,12.71,73600,73500,445878,32792851400,66300,81900,63800,500,16391930,1.20645E+12
161390,한국타이어,41950,800.00,1.94,42000,41950,260582,10924572500,41500,42150,41200,500,123875069,5.19656E+12
000240,한국타이어월드와이드,17600,-200.00,-1.12,17600,17550,164027,2880885150,17850,17950,17250,500,93020173,1.63716E+12
007280,한국특수형강,2475,25.00,1.02,2475,2460,59619,146466035,2440,2500,2385,500,10000000,24750000000
010100,한국프랜지,15150,-550.00,-3.50,15200,15150,13381,204069750,15600,15600,15150,5000,6090084,92264772600
047810,한국항공우주,69600,100.00,0.14,69700,69600,218265,15172916400,69500,70300,68700,5000,97475107,6.78427E+12
123690,한국화장품,13500,-900.00,-6.25,13550,13500,327711,4418297850,13900,14300,12850,500,16068000,2.16918E+11
003350,한국화장품제조,37000,-2600,-6.57,37450,37000,57685,2138780000,38450,38450,34550,500,4532000,1.67684E+11
011500,한농화성,4100,-50.00,-1.20,4100,4065,17083,69696680,4160,4160,4055,500,15637042,64111872200
002390,한독,38900,650.00,1.70,38950,38900,84273,3264018150,38500,39750,37800,500,12594080,4.8991E+11
014790,한라,4940,-10.00,-0.20,4940,4910,190112,929238135,5030,5040,4750,5000,33494942,1.65465E+11
018880,한라비스테온공조,36000,0.00,0.00,36050,36000,194433,6989976300,36250,36500,35050,500,106760000,3.84336E+12
060980,한라홀딩스,57700,-400.00,-0.69,57800,57700,50748,2932423300,58100,58800,57000,5000,10802691,6.23315E+11
053690,한미글로벌,14350,350.00,2.50,14400,14350,147558,2112136250,14150,14600,13900,500,9291481,1.33333E+11
042700,한미반도체,13600,350.00,2.64,13650,13600,102307,1395476300,13200,13800,13050,500,25432841,3.45887E+11
008930,한미사이언스,88200,-2700,-2.97,88500,88200,625408,55575715800,91500,94900,85200,500,57185523,5.04376E+12
128940,한미약품,459000,-13000,-2.75,459500,459000,158364,73990465500,468000,489500,457000,2500,10230909,4.69599E+12
009240,한샘,264500,-500.00,-0.19,265500,264500,96635,25476364500,255000,269000,255000,1000,23533928,6.22472E+12
020000,한섬,35150,-1650,-4.48,35300,35150,141813,5000236600,36400,37200,34700,500,24630000,8.65745E+11
003680,한성기업,7680,-330.00,-4.12,7740,7680,17898,139020440,7920,8080,7660,5000,5477951,42070663680
105630,한세실업,38650,-100.00,-0.26,38850,38650,106451,4171104950,38750,39550,38350,500,40000000,1.546E+12
016450,한세예스24홀딩스,21800,150.00,0.69,21800,21750,66083,1409232700,21850,21900,20000,500,40000000,8.72E+11
010420,한솔PNS,1220,-60.00,-4.69,1225,1220,194966,242492440,1275,1275,1220,500,27590997,33661016340
009180,한솔로지스틱스,3580,-100.00,-2.72,3600,3580,608575,2241519690,3680,3925,3500,500,48003452,1.71852E+11
007190,한솔아트원제지,1705,-70.00,-3.94,1715,1705,88739,152562540,1760,1760,1700,1000,38478081,65605128105
213500,한솔제지,21300,-1350,-5.96,21300,21250,265527,5778391150,22800,22800,21250,5000,16536509,3.52228E+11
014680,한솔케미칼,92200,200.00,0.22,92500,92200,49680,4549189300,91900,93000,89600,5000,11295195,1.04142E+12
004710,한솔테크닉스,24550,50.00,0.20,24600,24550,469209,11759100650,24550,25700,24100,5000,21054657,5.16892E+11
004150,한솔홀딩스,9020,-440.00,-4.65,9040,9020,287666,2650077470,9360,9550,9010,5000,27087961,2.44333E+11
025750,한솔홈데코,1540,10.00,0.65,1545,1540,1526968,2398292140,1515,1615,1515,1000,76096092,1.17188E+11
004960,한신공영,21000,650.00,3.19,21000,20700,90092,1878101250,20500,21050,20200,5000,9908391,2.08076E+11
011700,한신기계,2130,-30.00,-1.39,2145,2130,570602,1228248725,2130,2185,2115,500,32446151,69110301630
001750,한양증권,8290,-190.00,-2.24,8300,8290,30797,257216920,8380,8500,8290,5000,12728534,1.0552E+11
009420,한올바이오파마,8800,-30.00,-0.34,8810,8800,1161599,10341787000,8910,9300,8560,500,41803738,3.67873E+11
014130,한익스프레스,96200,-3800,-3.80,96300,96200,22337,2135487100,98100,101000,91500,5000,1200000,1.1544E+11
003300,한일시멘트,154000,-5000,-3.14,154500,154000,28587,4436542000,158500,160500,152000,5000,7545313,1.16198E+12
200880,한일이화,13750,0.00,0.00,13800,13750,105934,1467894450,13700,14100,13450,500,27028437,3.71641E+11
002220,한일철강,23450,-350.00,-1.47,23450,23300,3507,82084800,24200,24200,23250,5000,2040000,47838000000
051600,한전KPS,125000,4500,3.73,125500,125000,131237,16404512500,120500,129000,119500,200,45000000,5.625E+12
052690,한전기술,38200,-1500,-3.78,38300,38200,172183,6683711000,39150,40050,38200,200,38220000,1.46E+12
130660,한전산업,4650,-30.00,-0.64,4660,4650,58369,270481180,4655,4730,4600,500,32600000,1.5159E+11
002320,한진,50200,-2700,-5.10,50300,50200,81575,4117702850,51700,52200,49550,5000,11974656,6.01128E+11
097230,한진중공업,5050,20.00,0.40,5090,5050,638948,3274646840,5030,5240,5030,5000,102288465,5.16557E+11
003480,한진중공업홀딩스,8600,130.00,1.53,8600,8590,53566,457758980,8470,8700,8370,5000,29529812,2.53956E+11
180640,한진칼,24900,-2300,-8.46,24950,24900,1157446,29549882200,27100,27100,24800,2500,52482995,1.30683E+12
117930,한진해운,5670,40.00,0.71,5670,5660,789690,4486581630,5640,5820,5610,5000,245269941,1.39068E+12
005110,한창,2080,-35.00,-1.65,2080,2075,780797,1609022980,2040,2135,1990,500,34458589,71673865120
009460,한창제지,796,14.00,1.79,796,787,250207,198342977,799,810,782,500,59667486,47495318856
000880,한화,42450,100.00,0.24,42600,42450,182913,7791807150,42250,43250,41800,5000,74958735,3.182E+12
027390,한화갤러리아타임월드,56400,-2600,-4.41,56500,56400,10739,608070400,59100,59100,56200,5000,6000000,3.384E+11
088350,한화생명,7870,10.00,0.13,7880,7870,683623,5337844220,7760,7890,7660,5000,868530000,6.83533E+12
000370,한화손해보험,5790,-10.00,-0.17,5800,5790,262645,1525505640,5760,5870,5720,5000,90738915,5.25378E+11
009830,한화케미칼,21300,700.00,3.40,21300,21250,2406202,50987265850,20650,21500,20450,5000,161939571,3.44931E+12
003530,한화투자증권,5350,-150.00,-2.73,5350,5340,251551,1360018250,5420,5560,5320,5000,83355651,4.45953E+11
025850,한화화인케미칼,27450,1150,4.37,27450,27400,56216,1544596800,26450,29000,25400,5000,3800000,1.0431E+11
015540,핫텍,6250,-210.00,-3.25,6300,6250,190750,1207010960,6250,6550,6120,500,28227587,1.76422E+11
089470,현대EP,8000,200.00,2.56,8000,7990,235017,1873676560,7790,8080,7750,500,31900000,2.552E+11
000720,현대건설,43450,-250.00,-0.57,43650,43450,541540,23635031300,43650,44250,42850,5000,111355765,4.83841E+12
005440,현대그린푸드,20400,0.00,0.00,20550,20400,324177,6731956800,20450,21100,20150,500,97704482,1.99317E+12
086280,현대글로비스,226000,-3000,-1.31,226500,226000,85348,19126965500,223500,228000,221500,500,37500000,8.475E+12
064350,현대로템,22850,100.00,0.44,22850,22800,361541,8227858050,22700,22950,22350,5000,85000000,1.94225E+12
079430,현대리바트,59000,2000,3.51,59000,58900,230665,13545214500,56900,60500,56200,1000,17261650,1.01844E+12
012330,현대모비스,215000,2000,0.94,215500,215000,166768,36087383000,213000,218500,210500,5000,97343863,2.09289E+13
010620,현대미포조선,68600,100.00,0.15,68700,68600,86244,5927913900,67500,69700,67400,5000,20000000,1.372E+12
069960,현대백화점,142000,500.00,0.35,142500,142000,70114,9949434000,140000,143500,139000,5000,23402441,3.32315E+12
004560,현대비앤지스틸,12200,-350.00,-2.79,12250,12200,68932,847886300,12550,12550,12200,5000,15078811,1.83961E+11
012630,현대산업,61600,800.00,1.32,61600,61500,254319,14479559000,61400,62100,60700,5000,75384180,4.64367E+12
011760,현대상사,36400,-1400,-3.70,36450,36400,285978,10238167950,36800,37500,34650,5000,22329802,8.12805E+11
011200,현대상선,7210,270.00,3.89,7220,7210,5268499,37661822820,7250,7380,6920,5000,204273229,1.47281E+12
006390,현대시멘트,16900,-450.00,-2.59,16950,16900,2185,37705400,17350,17950,16800,5000,8754954,1.47959E+11
004310,현대약품,4310,-75.00,-1.71,4375,4310,423392,1829778955,4340,4465,4130,500,28000000,1.2068E+11
126560,현대에이치씨엔,4245,-10.00,-0.24,4250,4245,89034,378012625,4265,4265,4205,500,107892760,4.58005E+11
017800,현대엘리베이,82200,2500,3.14,82300,82200,137120,11152329800,79800,82600,78000,5000,19632513,1.61379E+12
011210,현대위아,114500,-5500,-4.58,115000,114500,177928,20706823000,118000,119500,114500,5000,27195083,3.11384E+12
004020,현대제철,69700,100.00,0.14,69700,69600,443865,30812944900,69400,70200,68100,5000,116549784,8.12352E+12
009540,현대중공업,117500,500.00,0.43,118000,117500,164266,19481763000,115500,120500,115000,5000,76000000,8.93E+12
003450,현대증권,8950,-250.00,-2.72,8960,8950,1086559,9823551460,9170,9270,8840,5000,236612530,2.11768E+12
005380,현대차,136500,500.00,0.37,137000,136500,465681,63492973000,136500,137500,134500,5000,220276479,3.00677E+13
011720,현대페인트,2215,-85.00,-3.70,2230,2215,555858,1239313620,2285,2285,2200,500,28031436,62089630740
010520,현대하이스코,58600,-700.00,-1.18,58900,58600,91790,5399086000,59000,59600,57900,5000,22807950,1.33655E+12
001450,현대해상,26750,50.00,0.19,26900,26750,428181,11494987500,26500,27050,26250,500,89400000,2.39145E+12
057050,현대홈쇼핑,124500,2000,1.63,124500,123500,43177,5305284000,121500,125000,120000,5000,12000000,1.494E+12
003010,혜인,3535,40.00,1.14,3535,3520,37471,131830740,3500,3560,3480,500,12712747,44939560645
008770,호텔신라,104500,-4500,-4.13,104500,104000,506332,52937139500,107000,108000,103000,5000,39248121,4.10143E+12
002460,화성산업,20450,50.00,0.25,20450,20400,92877,1922373400,20300,21200,19950,5000,12450800,2.54619E+11
013520,화승알앤에이,35250,750.00,2.17,35250,35000,27690,966497400,34050,35300,33800,5000,6456121,2.27578E+11
006060,화승인더,2440,320.00,15.09,2440,2435,11817564,28445471300,2210,2575,2205,500,55320000,1.34981E+11
010690,화신,6350,10.00,0.16,6370,6350,133939,859512890,6340,6610,6280,500,34920410,2.21745E+11
133820,화인베스틸,3690,15.00,0.41,3705,3690,52893,194150780,3635,3715,3635,500,32100000,1.18449E+11
010660,화천기계,31300,100.00,0.32,31300,31250,82,2565250,31100,31500,31000,5000,2200000,68860000000
000850,화천기공,68000,-700.00,-1.02,68700,68000,1767,122109300,67900,69500,67900,5000,2200000,1.496E+11
016580,환인제약,22000,850.00,4.02,22000,21950,67011,1465679000,21150,22050,21000,500,18600070,4.09202E+11
032560,황금에스티,6040,-10.00,-0.17,6040,6010,43473,261017370,6050,6110,5890,500,14000000,84560000000
004800,효성,130500,500.00,0.38,131000,130500,129250,16932982000,127000,133500,126000,5000,35117455,4.58283E+12
094280,효성ITX,13350,-450.00,-3.26,13450,13350,83730,1132919300,13900,13950,13350,500,11558200,1.54302E+11
093370,후성,4775,95.00,2.03,4780,4775,1951573,9240229440,4600,4845,4510,500,84823953,4.05034E+11
081660,휠라코리아,107000,0.00,0.00,107500,107000,23603,2534185000,107000,108500,106000,5000,11163014,1.19444E+12
005870,휴니드,6910,-440.00,-5.99,6920,6910,27993,198515870,7350,7360,6900,5000,10806015,74669563650
079980,휴비스,10900,-100.00,-0.91,10950,10900,125833,1362006050,10900,10950,10750,5000,34500000,3.7605E+11
005010,휴스틸,21950,450.00,2.09,21950,21750,14068,306927050,21800,21950,21500,5000,6918617,1.51864E+11
069260,휴켐스,24550,-200.00,-0.81,24550,24500,91553,2262416100,24750,25250,24300,1000,40878588,1.00357E+12
000540,흥국화재,4345,-35.00,-0.80,4345,4330,16503,71795295,4380,4385,4310,5000,64242645,2.79134E+11
003280,흥아해운,2680,0.00,0.00,2685,2680,602543,1618607660,2630,2735,2630,500,84713430,2.27032E+11
